user_id,transaction_date,order_id,order_revenue
57342716.1787863925,2020-12-10,529422,24.0
4529327.1786171238,2020-12-10,508275,23.0
4769532.2724009973,2020-12-10,612584,23.0
85295549.1924048301,2020-12-10,927170,23.0
4406786.1288886842,2020-12-10,506511,22.0
1213730.9590306741,2020-12-10,501153,21.0
10987967.4344965706,2020-12-10,857341,20.0
39077253.7899061745,2020-12-10,485566,20.0
42973705.2604123071,2020-12-10,134480,20.0
60359955.7443344317,2020-12-10,489639,20.0
57746120.5810540778,2020-12-10,900761,20.0
22960903.4572081213,2020-12-10,124547,18.0
6491610.4022550572,2020-12-10,704304,18.0
6372054.7429791043,2020-12-10,563085,16.0
7468279.0238776028,2020-12-10,181868,16.0
5640270.2841313070,2020-12-10,517255,15.0
29659184.3200898552,2020-12-10,343911,15.0
5483935.0640320145,2020-12-10,285645,14.0
6989932.8832534125,2020-12-10,888295,14.0
6989932.8832534125,2020-12-10,985041,14.0
6989932.8832534125,2020-12-10,837465,14.0
68913644.8801660890,2020-12-10,35455,14.0
88609982.3067509014,2020-12-10,173240,14.0
76568713.5662041611,2020-12-10,22804,13.0
8633002.3339270787,2020-12-10,152281,12.0
73478648.4870101641,2020-12-10,670744,12.0
16792960.6856169915,2020-12-10,998560,11.0
8182020.1465119607,2020-12-10,372692,10.0
8692137.5304436767,2020-12-10,368131,8.0
44589429.9068358520,2020-12-10,725769,8.0
16851116.6419517132,2020-12-10,724793,6.0
16851116.6419517132,2020-12-10,907880,6.0
16851116.6419517132,2020-12-10,973855,6.0
16851116.6419517132,2020-12-10,452833,3.0
16851116.6419517132,2020-12-10,910334,3.0
18210686.3272655150,2020-12-09,499805,551.0
43678268.2433515488,2020-12-09,435048,446.0
3175490.8020123919,2020-12-09,316235,376.0
44080603.5651121314,2020-12-09,483957,361.0
4976040.5511752417,2020-12-09,262413,228.0
2543812.1952863671,2020-12-09,992215,185.0
36739590.6951379629,2020-12-09,743892,178.0
56346352.5809156833,2020-12-09,95825,178.0
49763131.6438442163,2020-12-09,753832,177.0
33063796.1679893984,2020-12-09,517947,176.0
23631351.0257452991,2020-12-09,522017,174.0
27683683.6299831306,2020-12-09,121764,174.0
2701051.6884497528,2020-12-09,130677,168.0
4951824232.2987874402,2020-12-09,917105,166.0
68062973.3734091414,2020-12-09,17519,164.0
5232022.2769052718,2020-12-09,517829,163.0
10172849.5375293351,2020-12-09,406646,156.0
5161034.1094954200,2020-12-09,935018,148.0
49204088.5414438728,2020-12-09,423348,142.0
97950097.5837353470,2020-12-09,428181,140.0
82318647.2923735234,2020-12-09,4680,139.0
28202253.7064162636,2020-12-09,884322,134.0
3578162.0623899917,2020-12-09,662656,133.0
34302730.6446909649,2020-12-09,759005,128.0
29135809.8049828412,2020-12-09,183784,124.0
76769290.7382777741,2020-12-09,178452,120.0
3385850.7952852405,2020-12-09,138585,114.0
7634543.7021985089,2020-12-09,129469,113.0
7634543.7021985089,2020-12-09,129469,113.0
7634543.7021985089,2020-12-09,129469,113.0
80398780.9551070781,2020-12-09,732810,110.0
3233712.0355007382,2020-12-09,320314,109.0
3589790.3119302179,2020-12-09,508469,104.0
4231038.0723891741,2020-12-09,652174,99.0
76881246.6635124338,2020-12-09,291150,96.0
49793755.7550891425,2020-12-09,454684,94.0
77283283.8065996514,2020-12-09,563274,92.0
6195712.5561534807,2020-12-09,378505,88.0
6195712.5561534807,2020-12-09,378505,88.0
6614915.9778990786,2020-12-09,830085,87.0
4773984.3495123536,2020-12-09,604929,86.0
70587803.9229757124,2020-12-09,142158,83.0
7848612.5364146017,2020-12-09,352258,81.0
6948517.7826846100,2020-12-09,596356,79.0
70587803.9229757124,2020-12-09,685381,78.0
5810898.6934583450,2020-12-09,914787,76.0
5002058.4107238120,2020-12-09,73380,75.0
7945395.8197113765,2020-12-09,560879,72.0
28471582.5014474639,2020-12-09,258131,72.0
7581468.6871965622,2020-12-09,467878,70.0
1398743.9446501908,2020-12-09,981041,70.0
7725658.2117768050,2020-12-09,250951,69.0
44974147.5717650402,2020-12-09,296994,68.0
13364975.1358294130,2020-12-09,89746,66.0
53066733.3024849807,2020-12-09,807122,64.0
48713927.3135258219,2020-12-09,66929,62.0
48713927.3135258219,2020-12-09,66929,62.0
4705602.5117173147,2020-12-09,678472,62.0
35563232.0919900786,2020-12-09,894362,60.0
13285520.2959269878,2020-12-09,102359,59.0
32916395.5650273385,2020-12-09,466172,58.0
88244617.7250834425,2020-12-09,134540,58.0
6946816.3841849120,2020-12-09,972875,58.0
77925772.4472848106,2020-12-09,408700,56.0
43332866.6587062300,2020-12-09,306045,55.0
44446265.4202947785,2020-12-09,588299,55.0
37788537.8066322578,2020-12-09,187574,54.0
47705051.4543207032,2020-12-09,85673,53.0
76282145.6467825759,2020-12-09,264056,53.0
54571089.7076275652,2020-12-09,767755,50.0
1623303.0112065155,2020-12-09,368583,50.0
18352719.3439042150,2020-12-09,105744,48.0
69394153.6174338025,2020-12-09,819547,48.0
6849736.6701665513,2020-12-09,581139,48.0
2139760586.0871468639,2020-12-09,277186,48.0
89978465.7775557150,2020-12-09,500809,46.0
5297765.6768178190,2020-12-09,365562,45.0
5297765.6768178190,2020-12-09,413120,45.0
5297765.6768178190,2020-12-09,969193,45.0
29538225.3205476258,2020-12-09,107200,44.0
6049306.9124313007,2020-12-09,240060,44.0
2036422.8911886857,2020-12-09,486580,43.0
6195712.5561534807,2020-12-09,216763,42.0
7162398.2588038279,2020-12-09,969660,42.0
5001471.2370722840,2020-12-09,787081,40.0
78412371.3141968463,2020-12-09,903808,40.0
5769896.1495177245,2020-12-09,375883,38.0
120213587.8623308554,2020-12-09,50978,38.0
2847475.1550624346,2020-12-09,394824,38.0
88898171.1110922469,2020-12-09,832559,37.0
69458824.5462655089,2020-12-09,972608,37.0
85312914.8686882545,2020-12-09,714816,36.0
39049092.9395215156,2020-12-09,360835,34.0
63264809.7446857295,2020-12-09,732219,34.0
63264809.7446857295,2020-12-09,837107,34.0
63264809.7446857295,2020-12-09,426499,34.0
63264809.7446857295,2020-12-09,159930,34.0
63264809.7446857295,2020-12-09,850989,34.0
63264809.7446857295,2020-12-09,408387,34.0
63264809.7446857295,2020-12-09,413061,34.0
63264809.7446857295,2020-12-09,888219,34.0
63264809.7446857295,2020-12-09,277680,34.0
63264809.7446857295,2020-12-09,3819,34.0
63264809.7446857295,2020-12-09,56769,34.0
66095345.4369472046,2020-12-09,829224,34.0
56113189.2026367185,2020-12-09,900567,32.0
70092642.2710325772,2020-12-09,793630,32.0
7595660.4464003027,2020-12-09,77666,30.0
76282145.6467825759,2020-12-09,889398,30.0
83961186.4892260627,2020-12-09,780592,30.0
11100960.2667996478,2020-12-09,921669,29.0
3846424.1179556219,2020-12-09,500439,29.0
27433238.8199790608,2020-12-09,328843,29.0
8435794.6872177111,2020-12-09,895140,28.0
46864690.7092927333,2020-12-09,982300,28.0
11100960.2667996478,2020-12-09,618668,27.0
59219545.0213652475,2020-12-09,475839,27.0
73829542.7019776287,2020-12-09,578554,26.0
73788836.6647022716,2020-12-09,529351,25.0
41473698.5123929648,2020-12-09,279696,24.0
3723940.1709320867,2020-12-09,794467,24.0
73553329.4007239021,2020-12-09,185827,23.0
1336873.9384913636,2020-12-09,184377,23.0
3393889.7396147285,2020-12-09,108711,22.0
5187937.6738524538,2020-12-09,112253,22.0
6136308840.6700964793,2020-12-09,328837,22.0
7616254.5240355876,2020-12-09,614658,22.0
28872668.2787464461,2020-12-09,425915,22.0
3846424.1179556219,2020-12-09,979238,22.0
4738947.9438471560,2020-12-09,144597,21.0
55182047.5260548965,2020-12-09,867410,21.0
24438494.0879270947,2020-12-09,289508,18.0
70092642.2710325772,2020-12-09,352155,17.0
4766068.4048598783,2020-12-09,111564,16.0
6354182.0340556014,2020-12-09,249545,16.0
43259288.5905790888,2020-12-09,558738,16.0
85394891.9561309156,2020-12-09,934825,16.0
3846424.1179556219,2020-12-09,848962,15.0
6810577.5817571027,2020-12-09,614909,14.0
72227997.0657116551,2020-12-09,525287,14.0
1482920.5399544265,2020-12-09,73436,13.0
16742325.1460084940,2020-12-09,674983,11.0
16742325.1460084940,2020-12-09,96022,10.0
67050800.3768789367,2020-12-09,945978,10.0
80690641.6797441583,2020-12-09,752619,10.0
99387700.1672480666,2020-12-08,349225,673.0
3099934.0263391283,2020-12-08,379739,404.0
1793657.4173240079,2020-12-08,849909,386.0
5002058.4107238120,2020-12-08,721601,362.0
32190182.0699794389,2020-12-08,674305,263.0
63837285.4662582710,2020-12-08,610602,253.0
12411444.0410367159,2020-12-08,919028,204.0
59655965.0647426255,2020-12-08,407930,194.0
37354985.1803131889,2020-12-08,479575,177.0
8086948.1354933724,2020-12-08,413532,176.0
44356964.3056281867,2020-12-08,770573,168.0
8839256339.1323107592,2020-12-08,257821,167.0
10945077.7212556025,2020-12-08,344675,166.0
7709361184.1393664585,2020-12-08,838847,166.0
91274512.0451281678,2020-12-08,795654,152.0
25335187.2299023217,2020-12-08,532328,130.0
8670634.2015391312,2020-12-08,275041,120.0
79214612.7407451783,2020-12-08,535514,110.0
2546049.6626963713,2020-12-08,23489,105.0
43259288.5905790888,2020-12-08,186689,96.0
2317598.9209464204,2020-12-08,939306,95.0
766583098.5979816085,2020-12-08,807048,94.0
33437776.5040809109,2020-12-08,115802,88.0
31634486.5789704122,2020-12-08,6464,85.0
68810872.5074560693,2020-12-08,808932,84.0
8942620.3768210351,2020-12-08,461802,84.0
47300109.6237634766,2020-12-08,871914,84.0
3969719.1370988267,2020-12-08,970795,82.0
5442666.6069210320,2020-12-08,918022,80.0
9073224.2742948399,2020-12-08,655603,79.0
766583098.5979816085,2020-12-08,94221,78.0
8048203.9183206021,2020-12-08,750630,77.0
27946409.7040300456,2020-12-08,198600,76.0
6266467.7992501797,2020-12-08,945532,73.0
4983577.8461145532,2020-12-08,622851,72.0
44050879.9039342218,2020-12-08,796033,72.0
7676671.1176734435,2020-12-08,411479,71.0
66793226.8520233559,2020-12-08,532798,70.0
60290905.3120917328,2020-12-08,307247,69.0
79553165.4071602117,2020-12-08,929403,65.0
45465207.4943375965,2020-12-08,213838,64.0
5761971471.2167723492,2020-12-08,776080,63.0
52644953.9352687463,2020-12-08,972665,62.0
4241710.4464603704,2020-12-08,898475,62.0
1854862.9557304483,2020-12-08,47090,60.0
73744073.0825120998,2020-12-08,69904,60.0
41321784.8870049679,2020-12-08,927285,60.0
1026932.0858862293,2020-12-08,29460,55.0
2505234.3838284690,2020-12-08,822093,53.0
84733987.1998752292,2020-12-08,377391,51.0
2871704.5311484997,2020-12-08,464084,50.0
80060316.2715878645,2020-12-08,274521,50.0
8432100.8786702190,2020-12-08,94362,50.0
5112454.3163120988,2020-12-08,185593,49.0
5797412.4268230639,2020-12-08,400215,49.0
1026932.0858862293,2020-12-08,614046,48.0
1333904.0818259561,2020-12-08,404918,48.0
8058011.9985023895,2020-12-08,64539,46.0
30013802.7072681119,2020-12-08,740293,46.0
6662036.7879446573,2020-12-08,433001,45.0
2676882.9156197037,2020-12-08,249487,44.0
4108803108.5870431970,2020-12-08,140831,43.0
7330479.6061874897,2020-12-08,214081,43.0
5118314977.7329883809,2020-12-08,777942,42.0
3694504.8835378753,2020-12-08,552673,41.0
5929298.3495046149,2020-12-08,485219,40.0
84066312.1151239105,2020-12-08,332092,40.0
1050089385.0196776808,2020-12-08,724889,40.0
66722347.8983163223,2020-12-08,465119,40.0
24524364.1326643374,2020-12-08,516003,38.0
39049092.9395215156,2020-12-08,126697,34.0
39049092.9395215156,2020-12-08,778707,34.0
39049092.9395215156,2020-12-08,411556,34.0
39049092.9395215156,2020-12-08,112871,34.0
39049092.9395215156,2020-12-08,441884,34.0
4571300.1430687449,2020-12-08,967541,34.0
5898251.1308942779,2020-12-08,807288,33.0
66638267.7996007059,2020-12-08,846907,33.0
71948032.1971599305,2020-12-08,685530,33.0
1219636.7573278529,2020-12-08,775080,32.0
28394349.8695847806,2020-12-08,88911,32.0
55808853.8197957326,2020-12-08,531082,31.0
4970125.1163716142,2020-12-08,49517,30.0
4970125.1163716142,2020-12-08,707647,30.0
8231820.2044663288,2020-12-08,896885,30.0
47489797.9423500206,2020-12-08,828320,30.0
52407464.0313773688,2020-12-08,100659,30.0
4646569700.1915538567,2020-12-08,506397,30.0
7644052.7232523165,2020-12-08,499164,29.0
8755294.0883074326,2020-12-08,536205,29.0
6020319.3841039807,2020-12-08,147010,29.0
46711302.2852397988,2020-12-08,451319,27.0
3457650.2924951409,2020-12-08,758054,26.0
8778258.6853868743,2020-12-08,522310,25.0
7750159.6505312378,2020-12-08,660353,24.0
9165170.8636653512,2020-12-08,881740,24.0
15957353.1002579110,2020-12-08,760517,24.0
2613398.2166675477,2020-12-08,860410,24.0
54650531.8943536891,2020-12-08,30653,20.0
7421090.1311478278,2020-12-08,845389,20.0
16272274.3067840734,2020-12-08,533908,20.0
46297179.0171278742,2020-12-08,838522,19.0
23471077.0151968616,2020-12-08,562437,18.0
24897762.0454201456,2020-12-08,602396,17.0
2504014.4277661262,2020-12-08,471039,16.0
5898251.1308942779,2020-12-08,544163,16.0
76850448.7671717404,2020-12-08,688698,16.0
2879559328.6114740318,2020-12-08,479506,16.0
4807476.3324701251,2020-12-08,928171,16.0
2113325.1940945017,2020-12-08,12702,14.0
3376047.9128522886,2020-12-08,302832,14.0
5898251.1308942779,2020-12-08,420648,14.0
75936532.1243464726,2020-12-08,433473,14.0
84733987.1998752292,2020-12-08,840613,14.0
1899612.8238628379,2020-12-08,688298,13.0
5898251.1308942779,2020-12-08,576778,12.0
7862002.2519400746,2020-12-08,230935,11.0
8455928.7124581689,2020-12-08,428380,8.0
8455928.7124581689,2020-12-08,428380,8.0
76327181.8386187810,2020-12-08,519353,5.0
4853857.3181516287,2020-12-08,9157,3.0
6822684.1627482502,2020-12-07,396838,671.0
3833171.6184728360,2020-12-07,659546,417.0
2275313.5266564172,2020-12-07,140202,394.0
3833171.6184728360,2020-12-07,396297,354.0
11495471.0749512812,2020-12-07,243318,291.0
25335187.2299023217,2020-12-07,577210,275.0
38120148.2885726823,2020-12-07,426721,223.0
7125962.1798454198,2020-12-07,307757,208.0
26218636.4439892320,2020-12-07,249417,175.0
11495471.0749512812,2020-12-07,252794,174.0
70870420.8943424184,2020-12-07,805904,172.0
62091849.9050525976,2020-12-07,680319,170.0
88483035.1457878746,2020-12-07,574474,159.0
66888229.7531203853,2020-12-07,812543,154.0
87666696.5302025907,2020-12-07,188369,152.0
87666696.5302025907,2020-12-07,647095,152.0
27529375.1021066476,2020-12-07,79111,147.0
5485119.4778259275,2020-12-07,741772,133.0
7275494.7811178530,2020-12-07,528467,126.0
2583761.2257677610,2020-12-07,545007,119.0
51605325.8215613948,2020-12-07,677613,113.0
31060017.1204528024,2020-12-07,389114,107.0
1463210.0055216168,2020-12-07,870520,100.0
78088542.4349978114,2020-12-07,515718,100.0
65224534.5204315996,2020-12-07,71064,96.0
7030108.5593636316,2020-12-07,756384,94.0
44220779.5067468026,2020-12-07,34388,92.0
9116326.9159124025,2020-12-07,800993,91.0
1663781.3078124746,2020-12-07,680456,88.0
58104072.2659495100,2020-12-07,381223,86.0
3133775.9156295221,2020-12-07,671601,84.0
37383357.2206535308,2020-12-07,989898,74.0
82102048.1975466467,2020-12-07,504393,72.0
76654420.3019926863,2020-12-07,681503,68.0
4108803108.5870431970,2020-12-07,433754,66.0
48950292.7220423425,2020-12-07,253614,63.0
2345616688.3567836901,2020-12-07,420184,63.0
3086397.9583021338,2020-12-07,201637,60.0
56066621.9392870540,2020-12-07,845906,58.0
2232198.6371873310,2020-12-07,904886,58.0
6852589435.5129465651,2020-12-07,766314,58.0
31022795.7870947773,2020-12-07,654737,56.0
8446899326.9951195067,2020-12-07,182104,56.0
90467623.9340009368,2020-12-07,674688,56.0
23527570.8230617970,2020-12-07,352556,55.0
9147051.8631635716,2020-12-07,574236,54.0
5254972.8889576683,2020-12-07,53335,54.0
80698776.0554444491,2020-12-07,452305,50.0
22641180.4696400962,2020-12-07,811712,48.0
90544735.0149811314,2020-12-07,48993,47.0
4405280.4717578167,2020-12-07,164196,46.0
7889953.7669030217,2020-12-07,680672,46.0
56556427.1030557935,2020-12-07,299201,46.0
8974847.1466317161,2020-12-07,313376,44.0
9691978.5306663074,2020-12-07,396562,44.0
52272156.5892056410,2020-12-07,498760,44.0
4463451705.5977494978,2020-12-07,405631,44.0
42803854.7029077775,2020-12-07,574302,43.0
18096538.3296121239,2020-12-07,129884,42.0
7990665.4091043591,2020-12-07,143448,38.0
40733555.3406191674,2020-12-07,623345,38.0
20777248.7133453876,2020-12-07,643949,36.0
39631980.9180761075,2020-12-07,380722,35.0
8078316166.4051385989,2020-12-07,601050,35.0
13951556.2585301904,2020-12-07,723182,34.0
65189693.2787755996,2020-12-07,961768,34.0
24070954.9186532223,2020-12-07,856848,32.0
11330440.1022375512,2020-12-07,316248,32.0
11330440.1022375512,2020-12-07,316248,32.0
27046025.0676756993,2020-12-07,508305,32.0
42744232.1088543265,2020-12-07,997797,30.0
42744232.1088543265,2020-12-07,251309,30.0
42744232.1088543265,2020-12-07,499886,30.0
42744232.1088543265,2020-12-07,168771,30.0
42744232.1088543265,2020-12-07,209168,30.0
42744232.1088543265,2020-12-07,112931,30.0
42744232.1088543265,2020-12-07,276742,30.0
42744232.1088543265,2020-12-07,528737,30.0
42744232.1088543265,2020-12-07,403839,30.0
4049303306.2165018214,2020-12-07,147066,30.0
3507860.1870168218,2020-12-07,956068,29.0
55159338.7105200700,2020-12-07,699457,28.0
62395011.7852261797,2020-12-07,946207,27.0
77120175.8570057881,2020-12-07,209995,26.0
2345616688.3567836901,2020-12-07,730310,26.0
6086858.9440406777,2020-12-07,680680,25.0
65521012.0988980989,2020-12-07,251922,25.0
65521012.0988980989,2020-12-07,251922,25.0
32729600.8935787540,2020-12-07,557929,24.0
53675399.0091092182,2020-12-07,504785,24.0
53675399.0091092182,2020-12-07,827253,24.0
53675399.0091092182,2020-12-07,992418,24.0
53675399.0091092182,2020-12-07,177496,24.0
53675399.0091092182,2020-12-07,857253,24.0
8816916.6059271167,2020-12-07,593678,24.0
9052312.4913896268,2020-12-07,190059,22.0
38579036.9404376300,2020-12-07,77915,20.0
38579036.9404376300,2020-12-07,132999,20.0
38579036.9404376300,2020-12-07,224581,20.0
38579036.9404376300,2020-12-07,954044,20.0
72114424.5827774039,2020-12-07,110812,20.0
36346292.3024843816,2020-12-07,691896,17.0
42091261.9216222861,2020-12-07,145394,17.0
30279612.0796589091,2020-12-07,484910,11.0
41365261.9493282861,2020-12-07,460465,8.0
89270935.6212519018,2020-12-07,138843,8.0
17453487.1522301419,2020-12-06,748039,198.0
44822468.0260411018,2020-12-06,549417,197.0
3167058.8718002822,2020-12-06,883311,155.0
1318733.0567000195,2020-12-06,142259,140.0
31220521.2000170274,2020-12-06,718825,134.0
3562946.9800700991,2020-12-06,977233,128.0
6098526.5113266309,2020-12-06,400695,118.0
64742452.6990095471,2020-12-06,466819,89.0
3604692.1743563681,2020-12-06,709255,71.0
62367831.6101573204,2020-12-06,937140,68.0
82736940.6582572177,2020-12-06,529705,68.0
52484034.1270607566,2020-12-06,3533,55.0
3632663.7723787409,2020-12-06,424270,55.0
1686851.2728488495,2020-12-06,415376,54.0
3088496.7260661913,2020-12-06,682381,52.0
16291219.8111422394,2020-12-06,372806,52.0
4004380.6597524253,2020-12-06,275611,51.0
8870320.8143746417,2020-12-06,494035,49.0
3632663.7723787409,2020-12-06,91332,46.0
3231609.9615457151,2020-12-06,824194,42.0
57752699.8373496520,2020-12-06,899676,39.0
7466332512.8576653585,2020-12-06,460964,39.0
26105678.1036002654,2020-12-06,280882,38.0
2794254.3713155121,2020-12-06,294725,38.0
1539940.5253610440,2020-12-06,134735,30.0
7526600.8101698809,2020-12-06,853834,30.0
25831561.6830353320,2020-12-06,902210,28.0
22269209.3146805248,2020-12-06,290994,27.0
5375602.5787042833,2020-12-06,179023,25.0
8900366.1502586915,2020-12-06,334002,25.0
17453487.1522301419,2020-12-06,189774,25.0
30108151.5867560201,2020-12-06,309713,24.0
73971086.0168359520,2020-12-06,183268,22.0
3400627.9392975466,2020-12-06,142960,20.0
85703325.9682407551,2020-12-06,38345,20.0
32231127.3526233643,2020-12-06,237411,17.0
60647402.4295237276,2020-12-06,740765,14.0
30553401.5304743136,2020-12-06,28555,13.0
183705312.7034973571,2020-12-06,556258,13.0
67748708.7656271112,2020-12-06,40365,12.0
87866076.0273401847,2020-12-06,253920,7.0
5579434.4769739748,2020-12-05,739273,307.0
16291219.8111422394,2020-12-05,97397,273.0
52336592.9891124820,2020-12-05,914303,262.0
5776696.8626570449,2020-12-05,320023,236.0
54134313.7729355877,2020-12-05,284236,194.0
40215313.8233626662,2020-12-05,546650,188.0
5401870.8880744857,2020-12-05,812176,182.0
78606650.1679620782,2020-12-05,325270,163.0
74275572.8018336190,2020-12-05,714572,156.0
20672792.1203830043,2020-12-05,771797,145.0
5762284.1219633284,2020-12-05,971356,141.0
5086084.2046303089,2020-12-05,765700,138.0
3823171539.6208242596,2020-12-05,311708,136.0
4663569.8394119852,2020-12-05,672142,134.0
33563436.3777012158,2020-12-05,598491,134.0
15197708.0307731265,2020-12-05,850187,122.0
26661028.3315613037,2020-12-05,446262,119.0
6159964.0799849753,2020-12-05,949095,119.0
5910494.8390942821,2020-12-05,101412,109.0
4911454.7177220024,2020-12-05,457074,98.0
63119766.2282574718,2020-12-05,2636,98.0
2920530.7615095038,2020-12-05,31501,92.0
34618547.3297655232,2020-12-05,286085,92.0
4491618.5629278395,2020-12-05,765901,86.0
59984887.3998777935,2020-12-05,506029,84.0
68346527.0844051631,2020-12-05,319666,79.0
5797185.5565350475,2020-12-05,973496,79.0
79579853.0520588965,2020-12-05,907963,77.0
5402809.0916803278,2020-12-05,303284,75.0
19776395.6991230845,2020-12-05,939491,73.0
38820363.2818595515,2020-12-05,464483,72.0
7486503607.6799883479,2020-12-05,729941,71.0
8646619.3463076710,2020-12-05,343401,71.0
30956870.6460404440,2020-12-05,589284,71.0
30956870.6460404440,2020-12-05,589284,71.0
57032373.6609455190,2020-12-05,591569,69.0
50459060.2091794479,2020-12-05,759579,64.0
1738338.2951797326,2020-12-05,869970,63.0
2811472757.1072758998,2020-12-05,808683,62.0
14429820.5127041689,2020-12-05,210641,62.0
26530628.3602362036,2020-12-05,95175,61.0
29707188.6359473780,2020-12-05,91711,56.0
8633002.3339270787,2020-12-05,205195,55.0
47705051.4543207032,2020-12-05,578013,55.0
4961808.5193881345,2020-12-05,638479,53.0
4300488.4056873382,2020-12-05,250240,53.0
61974636.1433743426,2020-12-05,449522,50.0
90961633.7551221705,2020-12-05,700475,50.0
11576602.4389743015,2020-12-05,73517,48.0
61639621.2489023125,2020-12-05,880862,48.0
27469370.6585996420,2020-12-05,428425,45.0
63443649.8962444427,2020-12-05,279517,44.0
77375656.7088433360,2020-12-05,426170,44.0
43265328.8204538553,2020-12-05,938052,44.0
1019527.5799124267,2020-12-05,2105,44.0
26661028.3315613037,2020-12-05,958375,41.0
7576454.7446983097,2020-12-05,863721,40.0
13920649.2254386208,2020-12-05,539915,39.0
29066864.4014292306,2020-12-05,500235,38.0
80099261.3426524420,2020-12-05,282591,38.0
1219636.7573278529,2020-12-05,502403,37.0
2237956.5050268893,2020-12-05,134764,34.0
30956870.6460404440,2020-12-05,350175,34.0
6715131.8917852498,2020-12-05,879621,34.0
1219636.7573278529,2020-12-05,834901,33.0
6392078.0886402403,2020-12-05,297501,32.0
55031053.4391048781,2020-12-05,450504,31.0
4722225.2022353473,2020-12-05,658995,30.0
69784832.7107601315,2020-12-05,949761,24.0
69784832.7107601315,2020-12-05,882808,24.0
69784832.7107601315,2020-12-05,475721,24.0
69784832.7107601315,2020-12-05,707790,24.0
69784832.7107601315,2020-12-05,739595,24.0
1954165.1829780175,2020-12-05,786884,22.0
55981424.7122207341,2020-12-05,274893,21.0
80099261.3426524420,2020-12-05,873015,20.0
7054156.8209924713,2020-12-05,646352,18.0
41505885.3117323516,2020-12-05,49346,18.0
46447555.4038041791,2020-12-05,5320,18.0
57453839.8245560325,2020-12-05,789248,17.0
6392078.0886402403,2020-12-05,234618,16.0
40865346.7588861188,2020-12-05,31706,16.0
67141422.4526868236,2020-12-05,337881,14.0
80099261.3426524420,2020-12-05,150959,13.0
7354267.9958333376,2020-12-05,533920,5.0
57471045.2261985947,2020-12-04,637907,326.0
33519070.9701128272,2020-12-04,98500,278.0
3310339.4446432370,2020-12-04,895104,237.0
31556860.5592810420,2020-12-04,230595,194.0
27314189.0356814830,2020-12-04,840455,194.0
31556860.5592810420,2020-12-04,657402,182.0
28624446.9980540301,2020-12-04,250363,180.0
2272379.8750640009,2020-12-04,629785,177.0
5310177.6035821276,2020-12-04,162196,168.0
46252928.2409079037,2020-12-04,886037,160.0
66118688.0355028155,2020-12-04,349595,155.0
3375496.0648813714,2020-12-04,492991,145.0
28624446.9980540301,2020-12-04,469624,142.0
46234784.3243120445,2020-12-04,995657,139.0
2321760.0432411967,2020-12-04,828793,139.0
65961107.4750713729,2020-12-04,44420,133.0
33154801.3376023064,2020-12-04,293756,129.0
27314189.0356814830,2020-12-04,302327,129.0
5310177.6035821276,2020-12-04,438432,119.0
8435794.6872177111,2020-12-04,894122,99.0
4708662.4152953682,2020-12-04,691191,88.0
14852669.9791388097,2020-12-04,186413,82.0
23049349.8568567171,2020-12-04,324496,79.0
27980720.8947731814,2020-12-04,111167,76.0
37200331.0541488328,2020-12-04,944837,74.0
67431671.1651955470,2020-12-04,710413,73.0
4186517.6481556302,2020-12-04,407854,73.0
1585309.6580304644,2020-12-04,185862,72.0
8354945.6306403663,2020-12-04,527134,72.0
8354945.6306403663,2020-12-04,756897,72.0
8354945.6306403663,2020-12-04,114162,72.0
5402723.9681886212,2020-12-04,812174,69.0
15485284.9465721193,2020-12-04,472487,63.0
7122244.8452189284,2020-12-04,444829,63.0
37858547.0848590713,2020-12-04,833085,61.0
27849359.1629027567,2020-12-04,80584,60.0
27849359.1629027567,2020-12-04,80584,60.0
47411552.9654999884,2020-12-04,983302,57.0
4670216.5107610379,2020-12-04,386412,56.0
3591282.5710466002,2020-12-04,555225,55.0
4939164.6753897903,2020-12-04,448315,55.0
43259288.5905790888,2020-12-04,831841,53.0
4327054.6013924240,2020-12-04,368819,51.0
4225728.0151759118,2020-12-04,640246,50.0
4225728.0151759118,2020-12-04,917697,50.0
19161188.2303605487,2020-12-04,585645,48.0
17809571.4308076628,2020-12-04,17336,48.0
8806541.1000901339,2020-12-04,457361,46.0
22638210.8808133147,2020-12-04,179094,46.0
8492573.4581422273,2020-12-04,706703,44.0
40901811.1171290722,2020-12-04,643438,44.0
47832970.6690268280,2020-12-04,721746,44.0
72819503.7856622601,2020-12-04,224482,44.0
4429575.3550051489,2020-12-04,730983,43.0
77715782.6700264816,2020-12-04,350692,41.0
73857569.3456666922,2020-12-04,14871,40.0
8441965.3425764752,2020-12-04,651500,38.0
66913143.5379490723,2020-12-04,137152,38.0
71159593.7865196265,2020-12-04,863433,38.0
19653803.6448556150,2020-12-04,724658,38.0
79509844.1081277926,2020-12-04,463814,35.0
79509844.1081277926,2020-12-04,935464,35.0
58104072.2659495100,2020-12-04,164318,33.0
7483147.7826019574,2020-12-04,31556,32.0
4335558.7768891561,2020-12-04,276984,32.0
2779209.0075261161,2020-12-04,430448,30.0
8043833.5057848398,2020-12-04,817282,30.0
11464749.3857585224,2020-12-04,898443,30.0
3729857539.9270422454,2020-12-04,620426,30.0
67357054.9566811359,2020-12-04,584703,30.0
8958500.8855707284,2020-12-04,96550,29.0
15702700.6482035586,2020-12-04,478186,28.0
83961186.4892260627,2020-12-04,738327,26.0
