user_id,absolute_purchase_count,average_order_value
1738338.2951797326,1,63.0
37055874.5655053626,1,63.0
58413993.0257976234,1,63.0
4323466.5326100311,1,63.0
50625438.6453912217,1,63.0
5044121.9570928383,1,63.0
15894992.4328529401,1,63.0
60946114.0900351195,1,63.0
5761971471.2167723492,1,63.0
44519434.2674116155,1,63.0
47560404.3476867470,1,63.0
39848806.8098859726,1,63.0
54054788.5524342358,1,63.0
3295969.7003429554,1,63.0
2206124.5804645350,1,63.0
1516904.8325459706,1,63.0
3341339703.3960463341,1,63.0
8706769250.9838749927,1,62.0
42795253.5783224983,1,62.0
26950848.2753147504,1,62.0
80057143.0865341279,1,62.0
48713927.3135258219,1,62.0
4730992.8722407824,1,62.0
1739571105.5692727677,1,62.0
55800996.4365989462,1,62.0
52644953.9352687463,1,62.0
4241710.4464603704,1,62.0
6939144.9225806090,1,62.0
62257296.4539268322,1,62.0
22038652.9104855848,1,62.0
5510122.6423876982,1,62.0
4705602.5117173147,1,62.0
46048757.5367659676,1,62.0
2013175.8788634760,1,62.0
9038562615.4849510514,1,62.0
90534189.7793559750,1,62.0
14429820.5127041689,1,62.0
32495068.8510753707,1,62.0
1243316.4074408289,1,62.0
2811472757.1072758998,1,62.0
5050037.2369076659,1,62.0
48003223.4943874070,1,62.0
26530628.3602362036,1,61.0
6208845.6973803394,1,61.0
12877939.3694492500,1,61.0
4191504.8974147364,1,61.0
10392780.6276540753,1,61.0
7560154.8773295578,1,61.0
1532532525.0257377084,1,61.0
38411914.4791743908,1,61.0
40815861.1638174276,1,61.0
43750028.1825830479,1,61.0
80816097.5485623131,1,61.0
7753114948.4421244213,1,61.0
3315775.4887916908,1,61.0
5114182.5685213207,1,61.0
4067712.1364874133,1,61.0
5469438.4165905723,1,61.0
11739180.5119503910,1,61.0
53782595.8677191987,1,61.0
25930591.1422187379,1,61.0
29405563.9336451641,1,61.0
71727250.2189553207,1,61.0
3056927.8375951035,1,61.0
78774008.6201015241,1,61.0
4297256.3583247994,1,60.0
1994473.4179397065,1,60.0
55676797.5021268334,1,60.0
12801942.0744878035,1,60.0
30919230.3331476140,1,60.0
8466512.3165163195,1,60.0
88356029.8584657787,1,60.0
3732291.9617925883,1,60.0
41321784.8870049679,1,60.0
27849359.1629027567,1,60.0
1296696.7251929026,1,60.0
8403882324.8733646119,1,60.0
1854862.9557304483,1,60.0
3562907.6727254901,1,60.0
5120677.2454523377,1,60.0
37312730.1216270172,1,60.0
56010660.0104477807,1,60.0
69259915.5506299000,1,60.0
1439927.0145685301,1,60.0
2265258.0325769455,1,60.0
3344699.5675826086,1,60.0
31016788.6587014996,1,60.0
40360384.0007417112,1,60.0
80824150.8927513505,1,60.0
6717719.5371562480,1,60.0
36721083.2087862698,1,60.0
8872008.3003968101,1,59.0
8156121.2108613531,1,59.0
2743599.5142228112,1,59.0
3252255.8114865053,1,59.0
54692431.8021457719,1,59.0
68075284.5240293543,1,59.0
31613618.4993209758,1,59.0
2228267.9773362374,1,59.0
5157888.7472869085,1,59.0
12910142.0755638588,1,59.0
4777652.2980568851,1,59.0
44574139.0210963180,1,59.0
1873577.7239946701,1,59.0
2471419.8377180885,1,59.0
65484697.9961257356,1,58.0
5436485.8857572703,1,58.0
1394102.7869033217,1,58.0
6472499.9883959963,1,58.0
13072394.0835249988,1,58.0
39443462.9852246899,1,58.0
7782816.5155913272,1,58.0
6852589435.5129465651,1,58.0
88765980.1821355206,1,58.0
74273229.0304300389,1,58.0
6145836.1172580962,1,58.0
20664857.0927270637,1,58.0
36692735.3914903406,1,58.0
62166305.8414280308,1,58.0
32916395.5650273385,1,58.0
88244617.7250834425,1,58.0
6946816.3841849120,1,58.0
7194222.8464645996,1,58.0
37603645.8224296625,1,58.0
37295810.5629224960,1,58.0
5996473.2606177796,1,58.0
62738775.4729752170,1,58.0
3800893.0734397867,1,58.0
6959133.0796529462,1,58.0
2232198.6371873310,1,58.0
3534695.1368743879,1,58.0
8944117.0831290845,1,58.0
56066621.9392870540,1,58.0
37163469.3831238391,1,58.0
88155637.3076180121,1,58.0
52425787.4871890148,1,58.0
56475484.4233223230,1,58.0
26869413.1979446467,1,58.0
25558125.8475774734,1,57.0
1073768.8680631283,1,57.0
1055924025.4008704458,1,57.0
9145316.2106521715,1,57.0
31226161.5287682516,1,57.0
40858438.6822938539,1,57.0
60299874.7541071764,1,57.0
13140650.3592368904,1,57.0
47411552.9654999884,1,57.0
75857592.4215980562,1,57.0
18844012.8867221379,1,57.0
6291077.4211780324,1,57.0
7312667.0266395141,1,57.0
6509345.0221361040,1,57.0
4362150.8708618344,1,56.0
4670216.5107610379,1,56.0
82463656.4683065478,1,56.0
3353526.8991529393,1,56.0
6698829.2913246021,1,56.0
5869321.8775547043,1,56.0
42202949.1792651105,1,56.0
9029010.8049284962,1,56.0
3628419.4816997781,1,56.0
7296831617.1672065923,1,56.0
4339400.4609618009,1,56.0
9130640.2139762011,1,56.0
77925772.4472848106,1,56.0
8741663.0518466186,1,56.0
90467623.9340009368,1,56.0
64120104.5265891556,1,56.0
7580278.4231956908,1,56.0
72883375.0508388309,1,56.0
36091629.1274862467,1,56.0
2608321.7754187990,1,56.0
66664648.4730020451,1,56.0
3354006.4211651279,1,56.0
28886785.0437982110,1,56.0
25314370.6701468747,1,56.0
38963130.1006713941,1,56.0
19741720.4276120006,1,56.0
8446899326.9951195067,1,56.0
3980652.4530069190,1,56.0
31022795.7870947773,1,56.0
1431530072.2996186071,1,55.0
58027853.8459267937,1,55.0
9195830.2305180932,1,55.0
82865714.7704602382,1,55.0
68765362.4595750694,1,55.0
1853893.7153304782,1,55.0
1610487.4035868611,1,55.0
8331967.3536447879,1,55.0
1051154.0740172050,1,55.0
91772028.3346381707,1,55.0
6037505.2082712603,1,55.0
3821554.9305104939,1,55.0
2345933.9427223568,1,55.0
33411958.7357803214,1,55.0
7309138.5083786544,1,55.0
5430975.7523687455,1,55.0
2788577.1997616723,1,55.0
76814331.1397302587,1,55.0
1827796.6933009711,1,55.0
4055961.2903422421,1,55.0
4939841.7691196568,1,55.0
28147494.8320259385,1,55.0
28899899.4015353216,1,55.0
28054315.0309622522,1,55.0
31182624.5907876994,1,55.0
7459046621.1245343481,1,55.0
8362017.2427376623,1,55.0
78128827.9666182442,1,55.0
16533293.5005173202,1,55.0
23527570.8230617970,1,55.0
4939164.6753897903,1,55.0
1111007.3250339243,1,55.0
39520514.9339206269,1,55.0
8611828.2907648280,1,55.0
1441375.7353918689,1,55.0
76491344.7374736714,1,55.0
87817726.5153482315,1,55.0
7360520.4698929166,1,55.0
3830673.4752434108,1,55.0
37308413.7975307957,1,55.0
44446265.4202947785,1,55.0
38616734.5696400468,1,55.0
33973499.7660446490,1,55.0
2989628.1463094396,1,55.0
15109615.7675793031,1,55.0
90197407.6635841321,1,55.0
85373859.0716916641,1,55.0
23521075.3819657245,1,55.0
8676958.1154553142,1,55.0
5118167.2731595773,1,55.0
18222174.8869767431,1,55.0
7134697.0673803211,1,55.0
2059051.2925802862,1,55.0
86676685.2128350161,1,55.0
4565585.6143138051,1,55.0
36563255.8188004692,1,55.0
2077797.0559187989,1,55.0
71770739.4629236606,1,55.0
5491018.4532696593,1,55.0
59566070.4632667722,1,55.0
2996087395.1661557719,1,55.0
57655144.7573784360,1,55.0
16187714.7521852436,1,55.0
15883357.2519845193,1,55.0
4602632.8640945737,1,55.0
43332866.6587062300,1,55.0
52484034.1270607566,1,55.0
3591282.5710466002,1,55.0
22163228.0919031513,1,55.0
3319193.5383281209,1,55.0
12024949.0365738562,1,55.0
8436901.9520785109,1,55.0
1405049.6223660087,1,55.0
6658580.2826042198,1,55.0
21724072.4309728715,1,55.0
6408056.9668435806,1,55.0
73424628.5901378284,1,55.0
7792798.8012084445,1,55.0
62196716.9012130319,1,55.0
66000056.3111790804,1,55.0
3091736.0273308554,1,55.0
3314192.6404289351,1,55.0
59081669.9567203496,1,54.0
2673583.9030483225,1,54.0
3096891.2753343567,1,54.0
2079337.4521460084,1,54.0
84183079.9532567931,1,54.0
5173366.0437512460,1,54.0
9147051.8631635716,1,54.0
1686851.2728488495,1,54.0
51457099.0051403619,1,54.0
624755220.7269843161,1,54.0
51065226.4802983076,1,54.0
5098405.2766662248,1,54.0
6314967.8772173324,1,54.0
43139770.9421518497,1,54.0
64939560.5306054013,1,54.0
3420993345.0374419686,1,54.0
76741959.6484496859,1,54.0
38018259.3746869511,1,54.0
11176286.2780407108,1,54.0
22956458.6924241706,1,54.0
5254972.8889576683,1,54.0
30920625.0665076655,1,54.0
2582329.7898470280,1,54.0
2197076402.0652907930,1,54.0
37788537.8066322578,1,54.0
47064948.1011270917,1,54.0
7012652.4882388524,1,54.0
29357270.0363491359,1,54.0
5266823.8519727676,1,54.0
65308915.4516936442,1,54.0
50924450.1711753621,1,54.0
77739287.4913869284,1,54.0
82819933.0760343151,1,53.0
23495951.1863781184,1,53.0
31104354.8267743011,1,53.0
31506927.2250214660,1,53.0
683326924.1333014414,1,53.0
8852686.2320515436,1,53.0
2505234.3838284690,1,53.0
1192137.7038531452,1,53.0
67778099.0728510159,1,53.0
6150769.8134733672,1,53.0
39055352.8212242473,1,53.0
82950752.5128061216,1,53.0
2400077.1013225386,1,53.0
79568568.3792342532,1,53.0
4300488.4056873382,1,53.0
4961808.5193881345,1,53.0
4135762.6906668593,1,53.0
63892836.9604585292,1,53.0
6474740.9832985685,1,53.0
27930167.3476656250,1,53.0
85948964.9264937278,1,53.0
79174534.4918543276,1,52.0
67563681.8255702488,1,52.0
61381411.6432434571,1,52.0
3285062.2387469131,1,52.0
76641875.4216482392,1,52.0
47946831.1066900442,1,52.0
3138351.1080068706,1,52.0
5820769.2126830378,1,52.0
68546038.8820428933,1,52.0
3088496.7260661913,1,52.0
46319929.6939274429,1,52.0
3321484.6184098717,1,52.0
7528889.5973963363,1,52.0
51069406.8561317613,1,52.0
37070311.8314414799,1,52.0
5477784.8158497690,1,52.0
6008274.6681672862,1,52.0
78626176.1558518743,1,52.0
8262649.4698436698,1,52.0
87658194.9871546984,1,52.0
81785259.9303843557,1,52.0
25802072.3308665233,1,52.0
7329327.2927230381,1,52.0
5968218.6334399873,1,52.0
6901273.5838040643,1,52.0
6457394.0467289981,1,51.0
4327054.6013924240,1,51.0
85426868.9776141044,1,51.0
36361527.2151608516,1,51.0
2027197.2609813465,1,51.0
13050580.3695394130,1,51.0
4004380.6597524253,1,51.0
4894490.8422148166,1,51.0
3704982.3846524796,1,51.0
6997954.0657135279,1,51.0
76231143.0024341924,1,51.0
4753564.8168919712,1,51.0
72935275.0852612888,1,51.0
38790830.3670861164,1,50.0
6677819.7333664713,1,50.0
4926862.7997021695,1,50.0
54901301.9847897724,1,50.0
37018412.5979992931,1,50.0
58749509.5865067460,1,50.0
6330521.7497245885,1,50.0
4020386.8419933704,1,50.0
1440737.0883647632,1,50.0
80060316.2715878645,1,50.0
5729410.5717226626,1,50.0
61974636.1433743426,1,50.0
76792644.6351730563,1,50.0
68013390.7379951300,1,50.0
14077297.6378721533,1,50.0
1693400.8503839575,1,50.0
61506894.3453397302,1,50.0
2817763.0128046767,1,50.0
69753949.4679403396,1,50.0
2871704.5311484997,1,50.0
1623303.0112065155,1,50.0
24957050.8596678061,1,50.0
2490104.6468368280,1,50.0
76104371.5906818262,1,50.0
80698776.0554444491,1,50.0
54571089.7076275652,1,50.0
90961633.7551221705,1,50.0
1341255108.8994929707,1,50.0
2329522.9183581193,1,50.0
8636012.0348119478,1,50.0
8432100.8786702190,1,50.0
7864799.8818189964,1,50.0
29388341.3019286848,1,50.0
49499670.1702984658,1,50.0
8292508.2728920265,1,50.0
65301301.6829526920,1,50.0
4588111.7628998264,1,50.0
7677512.7553474604,1,50.0
61749419.0629177892,1,50.0
68720586.9636644846,1,50.0
8990340.3316542817,1,50.0
4789616.5651606218,1,50.0
6476704.8957418858,1,50.0
75429761.7297824940,1,50.0
73999112.5658314974,1,50.0
30722025.0159475730,1,50.0
38735433.5774488720,1,49.0
8350155.0813400851,1,49.0
2486666.7242035302,1,49.0
60417695.6146324647,1,49.0
3399785.8423375214,1,49.0
89492716.5386437517,1,49.0
16053296.2312130373,1,49.0
8870320.8143746417,1,49.0
6149712.2144079674,1,49.0
24377658.7213551870,1,49.0
11903760.9274306860,1,49.0
78684961.6003391059,1,49.0
18766586.3704506512,1,49.0
3641698.1854230862,1,49.0
9397545.7933031135,1,49.0
5112454.3163120988,1,49.0
77374057.3149574826,1,49.0
63170790.9743904882,1,49.0
29317548.3063896358,1,49.0
5444414.6051845735,1,49.0
82678941.3895630154,1,49.0
5797412.4268230639,1,49.0
17809571.4308076628,1,48.0
8105555.2376937141,1,48.0
83806353.9025860739,1,48.0
12289461.3486454330,1,48.0
63900282.3363580230,1,48.0
67436238.4865042697,1,48.0
58921879.4348134368,1,48.0
65011854.4911423052,1,48.0
6035403.0151268164,1,48.0
39689879.5114355808,1,48.0
42807215.0722008548,1,48.0
85053757.5306091239,1,48.0
31396025.2931510776,1,48.0
4179598.1109922526,1,48.0
6849736.6701665513,1,48.0
32591508.2385963314,1,48.0
11576602.4389743015,1,48.0
2865598.3084956057,1,48.0
53982377.9231749924,1,48.0
91371020.6942239229,1,48.0
7687174.7764454759,1,48.0
8577405.9053970649,1,48.0
67391455.3832286263,1,48.0
90535239.2552572855,1,48.0
6257810.1983753715,1,48.0
63844773.7751809422,1,48.0
45275825.1846507675,1,48.0
6186645.2069480711,1,48.0
3442489.8686924691,1,48.0
3667408.0384265629,1,48.0
30195839.9356669513,1,48.0
75939083.3310904019,1,48.0
84593755.9527466218,1,48.0
18352719.3439042150,1,48.0
2139760586.0871468639,1,48.0
1686049.6825406467,1,48.0
14490611.1661326108,1,48.0
19161188.2303605487,1,48.0
4999996.3974619938,1,48.0
90251492.3785965080,1,48.0
91388989.2835941751,1,48.0
3959033.4213259227,1,48.0
2145702.3346455915,1,48.0
34140706.2517225165,1,48.0
28488428.3107136582,1,48.0
8180003.1007682591,1,48.0
3324563.2508640633,1,48.0
67176331.9443014432,1,48.0
44550490.2728862693,1,48.0
1333904.0818259561,1,48.0
22641180.4696400962,1,48.0
69394153.6174338025,1,48.0
61639621.2489023125,1,48.0
12340605.6061903393,1,48.0
4464438.3217455173,1,48.0
8985775.9464037855,1,48.0
1697570.3789044764,1,48.0
19216505.5989680749,1,48.0
50919330.4135170953,1,48.0
5788753.6504747065,1,48.0
4513859.3844267868,1,48.0
8760245.3046399244,1,48.0
4894078.6166673508,1,48.0
92072022.0613567200,1,48.0
25665114.3281659974,1,48.0
49060364.7793501464,1,48.0
89509806.8702117822,1,48.0
3055730.7915438788,1,48.0
5061885.3794873804,1,48.0
17687643.0735161866,1,48.0
56136935.4839413206,1,48.0
22744686.3986317453,1,48.0
1951144.2472590359,1,48.0
71840844.1071904695,1,48.0
3741233.8033150785,1,48.0
84164695.9377083921,1,48.0
85958053.1882781212,1,48.0
6282998.3933758831,1,48.0
34023241.0497666523,1,48.0
7674529.8817175135,1,48.0
66787047.1916957378,1,48.0
58792057.6572980874,1,48.0
41795773.8713685819,1,48.0
45449104.5311744269,1,48.0
2610547.9973555647,1,48.0
1902955797.7515388048,1,48.0
31221912.1297666906,1,48.0
5786975.5949263265,1,47.0
18340222.5020006403,1,47.0
61878973.9611156034,1,47.0
2172982.0369247075,1,47.0
80312544.1441597452,1,47.0
31743724.0178994523,1,47.0
8505047.5966597243,1,47.0
9205226.1141427861,1,47.0
4055873.2804573216,1,47.0
7422585.0092141768,1,47.0
7487576.1318301102,1,47.0
4277978.4789473638,1,47.0
5250455.6726775304,1,47.0
35163365.5527160856,1,47.0
81646599.9766401752,1,47.0
48021850.9548849913,1,47.0
6994218673.7734712667,1,47.0
18078079.4939254401,1,47.0
5066816.6257375639,1,47.0
1808232.5654454206,1,46.0
74159065.7287032878,1,46.0
30278968.0133142697,1,46.0
1813744.3260699232,1,46.0
75838009.2952049398,1,46.0
26025218.0052930242,1,46.0
46010751.7411577969,1,46.0
5094830.1357312948,1,46.0
6430802.0723483089,1,46.0
58280513.2382319085,1,46.0
58435410.6859710315,1,46.0
8921633.6194140757,1,46.0
20066086.9470097903,1,46.0
1189643.6653312879,1,46.0
4405280.4717578167,1,46.0
52461093.3056333183,1,46.0
88242023.2250072869,1,46.0
12421089.9072096366,1,46.0
85710661.4085161843,1,46.0
6435466.2212327811,1,46.0
2030522.5498187060,1,46.0
50750994.6140589985,1,46.0
5969626.2225772933,1,46.0
30013802.7072681119,1,46.0
7889953.7669030217,1,46.0
7659570.5939990829,1,46.0
1583669.4669902363,1,46.0
74795146.0535576826,1,46.0
71409956.2205600982,1,46.0
89569133.8053314611,1,46.0
3825667.2959178074,1,46.0
3275662.1589628371,1,46.0
86272927.5845958008,1,46.0
89978465.7775557150,1,46.0
8675116.8463156282,1,46.0
71723112.6543112989,1,46.0
28421703.8529299274,1,46.0
48028670.1890447028,1,46.0
4928525.8378184452,1,46.0
1549372.9570751941,1,46.0
8058011.9985023895,1,46.0
56556427.1030557935,1,46.0
71568861.8035326636,1,46.0
23674832.5390192642,1,46.0
3654911.3877750732,1,46.0
77977630.2926457730,1,46.0
9137360.0374794753,1,46.0
13043200.8424953018,1,46.0
8388141.0328660035,1,46.0
73574974.1950894507,1,46.0
61969665.2429682443,1,46.0
36297239.9102278771,1,46.0
16580886.1809823695,1,46.0
75941642.3432570745,1,46.0
5633735326.3489844334,1,46.0
8806541.1000901339,1,46.0
22638210.8808133147,1,46.0
79604591.5283536350,1,45.0
1774459.5444377617,1,45.0
2828935.7139974273,1,45.0
1867943.5297361314,1,45.0
46574324.9683380755,1,45.0
3581483.4847779204,1,45.0
11810836.6933173715,1,45.0
2143235.6844408208,1,45.0
65763297.7718598085,1,45.0
3090061.7241121971,1,45.0
6662036.7879446573,1,45.0
27469370.6585996420,1,45.0
90781020.1958966537,1,45.0
11349260.6217093900,1,45.0
8842537.8992314512,1,45.0
67244316.0781736432,1,44.0
56510127.1423902903,1,44.0
76343549.7157495802,1,44.0
8680294.6850188531,1,44.0
5929458.1756161248,1,44.0
1191134210.2761732740,1,44.0
5006017.9527228232,1,44.0
57319697.6904534846,1,44.0
49882860.4695240275,1,44.0
9928812608.5027107928,1,44.0
30740141.8312828467,1,44.0
2676882.9156197037,1,44.0
50211779.9982683242,1,44.0
12887118.8383244818,1,44.0
4579730.2657947414,1,44.0
93726689.1651052227,1,44.0
66981107.6275848264,1,44.0
49824355.4882118513,1,44.0
8492573.4581422273,1,44.0
7248576.9056418159,1,44.0
2190489673.9207557312,1,44.0
34601914.8335175706,1,44.0
2002567.7958256343,1,44.0
75194502.2750916231,1,44.0
73762577.7816457600,1,44.0
63610908.4449794079,1,44.0
65189665.2053976806,1,44.0
8039416.4498627108,1,44.0
61617905.2566081537,1,44.0
40387173.9002245801,1,44.0
79374863.6543228947,1,44.0
4147940.4606723766,1,44.0
1641119.5758861487,1,44.0
4059472.8389313570,1,44.0
21879794.5087489628,1,44.0
34228859.9056439264,1,44.0
7842652.9637647224,1,44.0
4164125.0295010106,1,44.0
6564582209.9323018306,1,44.0
17583205.9222318480,1,44.0
62220268.4064155620,1,44.0
8162222.7054678468,1,44.0
12423250.3788580907,1,44.0
4463451705.5977494978,1,44.0
7982465.7564916416,1,44.0
65958191.5856647416,1,44.0
29538225.3205476258,1,44.0
77375656.7088433360,1,44.0
56892325.6022498962,1,44.0
72819503.7856622601,1,44.0
36262615.4677124061,1,44.0
56842056.4074014657,1,44.0
5706554.1170445750,1,44.0
8565129.1442773138,1,44.0
61404200.9076938118,1,44.0
27700391.5760431214,1,44.0
83151527.5488193754,1,44.0
44214862.9846951804,1,44.0
1826170.8537903139,1,44.0
52272156.5892056410,1,44.0
6049306.9124313007,1,44.0
65547429.6412161315,1,44.0
2221470.3700307056,1,44.0
57239293.4773997184,1,44.0
73892202.6179415969,1,44.0
78168128.9514766972,1,44.0
36423903.0766482765,1,44.0
12213703.3562085871,1,44.0
82508817.4629191879,1,44.0
1019527.5799124267,1,44.0
63443649.8962444427,1,44.0
43265328.8204538553,1,44.0
31609110.7543527400,1,44.0
74327423.0129277030,1,44.0
6924220.6153390244,1,44.0
4812713.8439320005,1,44.0
8356454.4021523791,1,44.0
9691978.5306663074,1,44.0
21904266.4182981661,1,44.0
2515516062.2539840036,1,44.0
5983009.7119136524,1,44.0
91719952.3430360124,1,44.0
91950347.7626682265,1,44.0
2641867.9314009131,1,44.0
1874742.4444474598,1,44.0
6307506.0897275676,1,44.0
53032448.0456415388,1,44.0
3180182.4942152148,1,44.0
6006535.5168372354,1,44.0
48579992.6520915753,1,44.0
1328818.5745830395,1,44.0
1270026.4390167050,1,44.0
4064498101.4865231659,1,43.0
18137603.8233478362,1,43.0
3809244.0879396963,1,43.0
7330479.6061874897,1,43.0
32766754.5230428763,1,43.0
58350081.9428565346,1,43.0
4429575.3550051489,1,43.0
72137012.1051607566,1,43.0
5161098.0325326264,1,43.0
51071588.2298808294,1,43.0
2036422.8911886857,1,43.0
48856615.5342430257,1,43.0
42803854.7029077775,1,43.0
57149023.8916404973,1,43.0
34557263.4880284615,1,43.0
55241319.9922727768,1,43.0
7895459.8128031842,1,42.0
7698474.4473587620,1,42.0
56300115.7478494951,1,42.0
37978348.7910375072,1,42.0
35733270.6791628940,1,42.0
5996776.4076510130,1,42.0
4333028.2735100637,1,42.0
43382307.1290802082,1,42.0
60067158.9754150018,1,42.0
18096538.3296121239,1,42.0
8318901.1862922120,1,42.0
72959035.2192369480,1,42.0
1835497.6148304380,1,42.0
90389075.6135376881,1,42.0
9102715.4021885811,1,42.0
50246082.1575523882,1,42.0
2208253.9762452467,1,42.0
7639149.4871168002,1,42.0
5734190.8608391738,1,42.0
7853261.6242439603,1,42.0
73449982.7685842628,1,42.0
76370387.0865247378,1,42.0
3313947.5635420971,1,42.0
72370889.4274312461,1,42.0
7859149.7466935504,1,42.0
64416999.5439036039,1,42.0
41038964.1300925220,1,42.0
2875615.9187615278,1,42.0
70008639.1042474260,1,42.0
8321530.6782220255,1,42.0
5901521.9913022764,1,42.0
7162398.2588038279,1,42.0
5118314977.7329883809,1,42.0
2357729.7337895516,1,41.0
2393244.2245274301,1,41.0
31713671.8301075277,1,41.0
5885098.5400804724,1,41.0
58107154.5830605950,1,41.0
2181565.6699530832,1,41.0
90269155.5005493831,1,41.0
3441773.4810399029,1,41.0
8894775.5253595050,1,41.0
1669048.7348890098,1,41.0
8802884547.0021147778,1,41.0
81316650.3622535312,1,41.0
16788587.4608873331,1,41.0
89373027.0828185288,1,41.0
8474883.1476714634,1,41.0
80877062.4308635765,1,41.0
8407414.5461879117,1,41.0
8652924.8665305102,1,41.0
5689198.4051733166,1,41.0
84161213.3604424306,1,41.0
8874942.8045385315,1,41.0
7985640.7516718007,1,41.0
3694504.8835378753,1,41.0
81182117.7869823509,1,41.0
46714149.5501637443,1,41.0
77715782.6700264816,1,41.0
2170882.2918427094,1,41.0
40073340.7794376474,1,41.0
7203299.0738212869,1,41.0
14702008.5250023594,1,40.0
4955405.5625257698,1,40.0
2128096.6237048343,1,40.0
1367377.3916474675,1,40.0
16313863.6263510052,1,40.0
5711591.4799331450,1,40.0
1955996.6496160858,1,40.0
2439157.8112239984,1,40.0
2276343.3518223441,1,40.0
83601101.4910877022,1,40.0
5277361.6865370550,1,40.0
84066312.1151239105,1,40.0
25641126.8268292253,1,40.0
49434402.8306205049,1,40.0
2084240.0091353365,1,40.0
12425101.9463695702,1,40.0
3092972535.1252782928,1,40.0
93878179.6755259380,1,40.0
54702927.8397025036,1,40.0
3462101.1320245746,1,40.0
83794944.2381968800,1,40.0
5001471.2370722840,1,40.0
78412371.3141968463,1,40.0
30860744.4931842361,1,40.0
90921943.8748639559,1,40.0
1943185.6260713896,1,40.0
30393122.5908151107,1,40.0
4036650209.1454214037,1,40.0
25524352.7325280300,1,40.0
9209369.0557021039,1,40.0
7576454.7446983097,1,40.0
1565944.2403531565,1,40.0
35862721.9988627980,1,40.0
60189896.9468765048,1,40.0
18954300.0486555383,1,40.0
1765130.1889939374,1,40.0
55823440.4699535570,1,40.0
4791333.8597888638,1,40.0
3444436.2585949378,1,40.0
8687815.2855089496,1,40.0
73857569.3456666922,1,40.0
4031468.2204724824,1,40.0
6305601780.6598938086,1,40.0
4655775.4039345493,1,40.0
6914129.2054037797,1,40.0
18574166.5670947032,1,40.0
14288415.9138667516,1,40.0
1050089385.0196776808,1,40.0
16488643.1532840480,1,40.0
86522586.9268325271,1,40.0
52556132.9245922809,1,40.0
37274779.4842178220,1,40.0
81766978.2033601689,1,40.0
5929298.3495046149,1,40.0
43914136.5300631729,1,40.0
43084392.6309586985,1,40.0
8771490.8337193983,1,40.0
87035146.0717707336,1,39.0
7466332512.8576653585,1,39.0
2783014.3813479767,1,39.0
24178523.2626897351,1,39.0
5589070.6656952788,1,39.0
71887902.6884854131,1,39.0
2964823.8798022419,1,39.0
7311472.7624692736,1,39.0
2429571.6695145065,1,39.0
85593304.3386213690,1,39.0
57752699.8373496520,1,39.0
80017305.4643797115,1,39.0
23842696.8053963370,1,39.0
22342515.7470426533,1,39.0
6990021.3233589029,1,39.0
73925756.8578616626,1,39.0
69193300.1901961273,1,39.0
77148477.7275137664,1,39.0
2304744.2118775235,1,39.0
13920649.2254386208,1,39.0
45336872.3281971341,1,39.0
5079875.2814181516,1,39.0
5811878.7074429725,1,39.0
4496984646.3938240261,1,39.0
57481596.7184472027,1,39.0
75897668.9066103152,1,39.0
59000875.5738627368,1,39.0
50451938.7860703031,1,39.0
60336405.2238717338,1,38.0
1789139.4506132619,1,38.0
8915586.3181420442,1,38.0
2794254.3713155121,1,38.0
8441965.3425764752,1,38.0
66913143.5379490723,1,38.0
26047087.5754406645,1,38.0
2509185.9771834952,1,38.0
26486289.7514037038,1,38.0
3637854995.9255566540,1,38.0
80431044.0006326452,1,38.0
8633997.7206561612,1,38.0
2502435.3548835289,1,38.0
27918283.4779947292,1,38.0
8112206.8437064088,1,38.0
7185915.0641916024,1,38.0
72570282.3030113750,1,38.0
27837683.7442937238,1,38.0
1859363.5805703761,1,38.0
30097569.9708723596,1,38.0
21534599.7083446640,1,38.0
69351842.3886353708,1,38.0
7990665.4091043591,1,38.0
5769896.1495177245,1,38.0
4638232.0352195209,1,38.0
7041469.0077640784,1,38.0
7569765.1116906393,1,38.0
22959829.9343465806,1,38.0
80133734.9366717619,1,38.0
8067602.4980547079,1,38.0
84648306.3969263834,1,38.0
61771796.6934450948,1,38.0
20631378.7981176516,1,38.0
40733555.3406191674,1,38.0
120213587.8623308554,1,38.0
16239791.9542908331,1,38.0
39866692.5262622897,1,38.0
7668287.6909784405,1,38.0
1647483481.5867462181,1,38.0
7164249.0567395189,1,38.0
52442763.3102020102,1,38.0
21503964.5896255118,1,38.0
58393225.4182288649,1,38.0
5455639.8114457551,1,38.0
75867292.5873201259,1,38.0
50892470.6625582395,1,38.0
71159593.7865196265,1,38.0
43046171.3957940556,1,38.0
7022586.5745594604,1,38.0
2232981444.3331731762,1,38.0
2847475.1550624346,1,38.0
19653803.6448556150,1,38.0
92062493.3833471412,1,38.0
29303146.9109541223,1,38.0
52907871.5751917450,1,38.0
2280241.7950036696,1,38.0
1872347.3287993263,1,37.0
64111634.0525729328,1,37.0
53644656.5102958866,1,37.0
9038823.9978976976,1,37.0
2704631.3551672775,1,37.0
5417909.9483509940,1,37.0
3090773.1638763101,1,37.0
69458824.5462655089,1,37.0
2408620.3153034500,1,37.0
9047104.0893275400,1,37.0
4710634349.7097972137,1,37.0
2935483.4809296529,1,37.0
19388075.6152731843,1,37.0
39652472.1809478185,1,37.0
79944589.6932026672,1,37.0
64698662.8088634426,1,37.0
7653885.7449557450,1,37.0
53850146.2835026123,1,37.0
