user_id,recency_days,frequency_count,total_monetary_spend,rfm_combined_code,customer_lifecycle_status
16530829.9078909117,8,1,8.0,125,HIBERNATING / LOST
3599399.6686694108,5,1,0.0,135,AT RISK - NEED RETENTION
60843222.5171052038,22,1,0.0,225,STANDARD CONVERTED CUSTOMER
17270185.4245519703,53,1,0.0,345,STANDARD CONVERTED CUSTOMER
7634543.7021985089,41,2,431.0,211,STANDARD CONVERTED CUSTOMER
53709875.3635794172,89,1,353.0,551,STANDARD CONVERTED CUSTOMER
4707239.1008432127,39,3,252.0,211,STANDARD CONVERTED CUSTOMER
73478648.4870101641,35,2,208.0,211,STANDARD CONVERTED CUSTOMER
7147579.2005144402,65,1,199.0,441,STANDARD CONVERTED CUSTOMER
6578204.1614469741,15,2,186.0,111,HIBERNATING / LOST
2526035958.7467790703,47,1,174.0,211,STANDARD CONVERTED CUSTOMER
2042749.4699501738,81,1,165.0,521,STANDARD CONVERTED CUSTOMER
26661028.3315613037,57,2,160.0,411,STANDARD CONVERTED CUSTOMER
1678004.9029250603,32,2,150.0,211,STANDARD CONVERTED CUSTOMER
11064650.6068648711,72,1,128.0,551,STANDARD CONVERTED CUSTOMER
8206027.9597648346,76,1,127.0,521,STANDARD CONVERTED CUSTOMER
74980629.0277968957,76,1,124.0,551,STANDARD CONVERTED CUSTOMER
23571881.8331615126,86,1,112.0,511,STANDARD CONVERTED CUSTOMER
4312288.1910940997,11,1,98.0,112,HIBERNATING / LOST
9507289116.7685282362,15,2,91.0,112,HIBERNATING / LOST
1919550.7510296150,47,1,90.0,352,STANDARD CONVERTED CUSTOMER
85300829.7007575520,65,1,88.0,442,STANDARD CONVERTED CUSTOMER
2002567.7958256343,68,1,88.0,422,STANDARD CONVERTED CUSTOMER
66722347.8983163223,48,2,81.0,312,STANDARD CONVERTED CUSTOMER
31508986.6211752903,44,1,80.0,252,AT RISK - NEED RETENTION
66793226.8520233559,54,1,70.0,342,STANDARD CONVERTED CUSTOMER
3306493.6869699768,62,1,69.0,452,STANDARD CONVERTED CUSTOMER
5761971471.2167723492,54,1,63.0,333,STANDARD CONVERTED CUSTOMER
2743599.5142228112,17,1,59.0,143,AT RISK - NEED RETENTION
84183079.9532567931,15,1,54.0,153,AT RISK - NEED RETENTION
6314967.8772173324,39,1,54.0,253,AT RISK - NEED RETENTION
3313947.5635420971,17,1,42.0,133,AT RISK - NEED RETENTION
50246082.1575523882,19,1,42.0,153,AT RISK - NEED RETENTION
2170882.2918427094,62,1,41.0,423,STANDARD CONVERTED CUSTOMER
4655775.4039345493,31,1,40.0,224,STANDARD CONVERTED CUSTOMER
6524949.7576513689,52,1,32.0,344,STANDARD CONVERTED CUSTOMER
3939504.5647002823,51,1,31.0,334,STANDARD CONVERTED CUSTOMER
87783631.7181333086,75,1,30.0,534,STANDARD CONVERTED CUSTOMER
90983663.7411503217,47,1,28.0,344,STANDARD CONVERTED CUSTOMER
9165170.8636653512,54,1,24.0,344,STANDARD CONVERTED CUSTOMER
16742325.1460084940,53,2,21.0,314,STANDARD CONVERTED CUSTOMER
5875619.5890494953,41,1,18.0,225,STANDARD CONVERTED CUSTOMER
36156512.6793363107,40,1,15.0,255,AT RISK - NEED RETENTION
2364862.0108372853,35,1,14.0,245,AT RISK - NEED RETENTION
4414871.1268073864,51,1,13.0,355,STANDARD CONVERTED CUSTOMER
11422508.1200893075,86,1,13.0,515,STANDARD CONVERTED CUSTOMER
2644910.8341124073,38,1,8.0,235,AT RISK - NEED RETENTION
34647657.3187094415,3,1,0.0,125,HIBERNATING / LOST
25335884.4954821522,11,1,0.0,145,AT RISK - NEED RETENTION
65074529.5184314763,6,1,0.0,155,AT RISK - NEED RETENTION
60695124.4742262801,52,5,1260.0,311,STANDARD CONVERTED CUSTOMER
41025522.7163055341,51,2,676.0,311,STANDARD CONVERTED CUSTOMER
2808102.2330574481,49,5,517.0,311,STANDARD CONVERTED CUSTOMER
38420537.7216639441,72,1,354.0,541,STANDARD CONVERTED CUSTOMER
62921407.7385261228,42,1,282.0,241,AT RISK - NEED RETENTION
68441141.3197623367,61,2,254.0,411,STANDARD CONVERTED CUSTOMER
43435921.9728597976,90,0,162.0,551,STANDARD CONVERTED CUSTOMER
9957205.7975202648,52,1,159.0,311,STANDARD CONVERTED CUSTOMER
47356565.2696944170,59,2,138.0,411,STANDARD CONVERTED CUSTOMER
72350469.7974540341,38,1,135.0,221,STANDARD CONVERTED CUSTOMER
60536675.2873170774,48,6,129.0,311,STANDARD CONVERTED CUSTOMER
3092987668.5257302601,51,2,97.0,312,STANDARD CONVERTED CUSTOMER
3702643.5920822410,43,1,90.0,242,AT RISK - NEED RETENTION
48517782.6581183636,86,1,90.0,552,STANDARD CONVERTED CUSTOMER
86074018.9561167077,11,1,89.0,112,HIBERNATING / LOST
2924215.0352437879,24,1,86.0,212,STANDARD CONVERTED CUSTOMER
5402809.0916803278,57,1,75.0,422,STANDARD CONVERTED CUSTOMER
1491753.9250182150,49,2,74.0,312,STANDARD CONVERTED CUSTOMER
7287329.6250817980,65,1,71.0,422,STANDARD CONVERTED CUSTOMER
6603816.5140292624,73,1,66.0,553,STANDARD CONVERTED CUSTOMER
12910142.0755638588,38,1,59.0,253,AT RISK - NEED RETENTION
44574139.0210963180,68,1,59.0,443,STANDARD CONVERTED CUSTOMER
5963534.4700679023,26,3,58.0,213,STANDARD CONVERTED CUSTOMER
77925772.4472848106,53,1,56.0,323,STANDARD CONVERTED CUSTOMER
37308413.7975307957,74,1,55.0,543,STANDARD CONVERTED CUSTOMER
2505234.3838284690,54,1,53.0,323,STANDARD CONVERTED CUSTOMER
6997954.0657135279,84,1,51.0,513,STANDARD CONVERTED CUSTOMER
4894490.8422148166,51,1,51.0,333,STANDARD CONVERTED CUSTOMER
1270026.4390167050,47,1,44.0,243,AT RISK - NEED RETENTION
34228859.9056439264,52,1,44.0,323,STANDARD CONVERTED CUSTOMER
4429575.3550051489,58,1,43.0,423,STANDARD CONVERTED CUSTOMER
37978348.7910375072,79,1,42.0,553,STANDARD CONVERTED CUSTOMER
5444054.0299206594,32,3,42.0,213,STANDARD CONVERTED CUSTOMER
7985640.7516718007,43,1,41.0,223,STANDARD CONVERTED CUSTOMER
84648306.3969263834,50,1,38.0,314,STANDARD CONVERTED CUSTOMER
70133129.7678205313,11,1,36.0,124,HIBERNATING / LOST
55542931.7084954193,32,1,35.0,254,AT RISK - NEED RETENTION
55931358.6296383621,43,1,30.0,254,AT RISK - NEED RETENTION
70890906.1784265451,42,1,30.0,234,AT RISK - NEED RETENTION
1089178.9103594365,61,1,28.0,454,CHAMPIONS / ELITE
40499246.5701945231,41,1,25.0,244,AT RISK - NEED RETENTION
90018117.3469988350,87,1,23.0,554,CHAMPIONS / ELITE
30509185.4786918873,76,1,22.0,554,CHAMPIONS / ELITE
9052312.4913896268,55,1,22.0,324,STANDARD CONVERTED CUSTOMER
73103431.3740237825,76,1,22.0,534,STANDARD CONVERTED CUSTOMER
77894164.1266830106,19,1,19.0,135,AT RISK - NEED RETENTION
37469851.2915027399,47,1,19.0,315,STANDARD CONVERTED CUSTOMER
68780200.6423809280,27,1,16.0,235,AT RISK - NEED RETENTION
61777800.1566735080,68,1,14.0,425,STANDARD CONVERTED CUSTOMER
81574425.5434958788,34,1,10.0,215,STANDARD CONVERTED CUSTOMER
62991524.4066296592,63,1,0.0,425,STANDARD CONVERTED CUSTOMER
80921507.1393350408,72,4,438.0,511,STANDARD CONVERTED CUSTOMER
36794743.0115266107,68,1,384.0,451,STANDARD CONVERTED CUSTOMER
28750238.4461447574,85,1,224.0,531,STANDARD CONVERTED CUSTOMER
45408917.7275708611,64,1,218.0,431,STANDARD CONVERTED CUSTOMER
2272379.8750640009,58,1,177.0,441,STANDARD CONVERTED CUSTOMER
3030394.7459625087,77,1,174.0,521,STANDARD CONVERTED CUSTOMER
78606650.1679620782,57,1,163.0,421,STANDARD CONVERTED CUSTOMER
8846705.8896018235,51,2,157.0,311,STANDARD CONVERTED CUSTOMER
27091777.7996598878,70,1,134.0,531,STANDARD CONVERTED CUSTOMER
4113793.0930728956,47,2,122.0,211,STANDARD CONVERTED CUSTOMER
35315894.9355065326,64,2,112.0,411,STANDARD CONVERTED CUSTOMER
73424628.5901378284,69,1,110.0,542,STANDARD CONVERTED CUSTOMER
7350209690.8160509403,48,1,109.0,332,STANDARD CONVERTED CUSTOMER
55859279.1828704348,62,1,104.0,442,STANDARD CONVERTED CUSTOMER
23684852.7409567673,75,1,91.0,522,STANDARD CONVERTED CUSTOMER
7509303346.8821447922,31,1,89.0,232,AT RISK - NEED RETENTION
67357465.5172454961,65,1,89.0,452,STANDARD CONVERTED CUSTOMER
67244316.0781736432,72,1,88.0,512,STANDARD CONVERTED CUSTOMER
11963630.4081960728,34,2,85.0,212,STANDARD CONVERTED CUSTOMER
59881976.1815940735,65,1,81.0,452,STANDARD CONVERTED CUSTOMER
1165995.5956787568,75,1,79.0,532,STANDARD CONVERTED CUSTOMER
11042625.9465902773,49,1,75.0,352,STANDARD CONVERTED CUSTOMER
9271679.7821879014,44,1,70.0,252,AT RISK - NEED RETENTION
36721083.2087862698,82,1,60.0,533,STANDARD CONVERTED CUSTOMER
82950752.5128061216,80,1,53.0,553,STANDARD CONVERTED CUSTOMER
1192137.7038531452,62,1,53.0,443,STANDARD CONVERTED CUSTOMER
61974636.1433743426,57,1,50.0,433,STANDARD CONVERTED CUSTOMER
90251492.3785965080,51,1,48.0,323,STANDARD CONVERTED CUSTOMER
4463451705.5977494978,55,1,44.0,353,STANDARD CONVERTED CUSTOMER
8492573.4581422273,58,1,44.0,453,STANDARD CONVERTED CUSTOMER
4064498101.4865231659,47,1,43.0,213,STANDARD CONVERTED CUSTOMER
5901521.9913022764,60,1,42.0,453,STANDARD CONVERTED CUSTOMER
35733270.6791628940,62,1,42.0,443,STANDARD CONVERTED CUSTOMER
7185915.0641916024,52,1,38.0,344,STANDARD CONVERTED CUSTOMER
9164025.9398913430,19,1,37.0,154,AT RISK - NEED RETENTION
44454431.4398109406,82,1,33.0,534,STANDARD CONVERTED CUSTOMER
55259187.0625874272,67,1,32.0,424,STANDARD CONVERTED CUSTOMER
40787617.1411349210,61,1,32.0,454,CHAMPIONS / ELITE
5290414.1717903521,40,1,30.0,244,AT RISK - NEED RETENTION
9472467.1656937415,23,1,28.0,254,AT RISK - NEED RETENTION
84505235.3811031418,38,1,26.0,224,STANDARD CONVERTED CUSTOMER
37277680.8900385204,50,1,25.0,314,STANDARD CONVERTED CUSTOMER
7132358.6228292016,40,1,19.0,225,STANDARD CONVERTED CUSTOMER
86349088.9137602844,39,1,19.0,255,AT RISK - NEED RETENTION
73096267.0337371957,87,1,14.0,535,STANDARD CONVERTED CUSTOMER
90787481.6558887535,18,1,13.0,125,HIBERNATING / LOST
34598529.4237983059,14,1,11.0,135,AT RISK - NEED RETENTION
63530640.3666612990,35,1,10.0,225,STANDARD CONVERTED CUSTOMER
3545895.3677550306,11,1,0.0,125,HIBERNATING / LOST
29537351.9278056723,6,1,0.0,115,HIBERNATING / LOST
5746969.2137483525,5,1,0.0,125,HIBERNATING / LOST
5928479.2791170847,6,1,0.0,125,HIBERNATING / LOST
1894983799.0934918731,5,1,0.0,155,AT RISK - NEED RETENTION
88929019.3402896993,5,1,0.0,145,AT RISK - NEED RETENTION
5030691.8350193553,2,1,0.0,145,AT RISK - NEED RETENTION
7134559299.4601048201,12,1,1200.0,131,AT RISK - NEED RETENTION
39388951.3688006674,66,1,806.0,441,STANDARD CONVERTED CUSTOMER
1393292.7340025556,66,2,210.0,411,STANDARD CONVERTED CUSTOMER
40419717.4317588714,90,1,192.0,551,STANDARD CONVERTED CUSTOMER
88483035.1457878746,55,1,159.0,311,STANDARD CONVERTED CUSTOMER
4267777.0729523939,50,1,155.0,331,STANDARD CONVERTED CUSTOMER
6564796.1290041020,80,1,152.0,521,STANDARD CONVERTED CUSTOMER
38597663.4917826189,68,1,142.0,451,STANDARD CONVERTED CUSTOMER
91838502.5897605942,11,2,130.0,111,HIBERNATING / LOST
5762277.1115500664,16,1,117.0,121,HIBERNATING / LOST
60299874.7541071764,60,1,114.0,421,STANDARD CONVERTED CUSTOMER
6601503.8992406950,48,1,92.0,352,STANDARD CONVERTED CUSTOMER
65763297.7718598085,70,1,90.0,542,STANDARD CONVERTED CUSTOMER
11105025.0713455496,61,2,79.0,412,STANDARD CONVERTED CUSTOMER
33374347.9195100558,59,1,79.0,452,STANDARD CONVERTED CUSTOMER
23049349.8568567171,58,1,79.0,432,STANDARD CONVERTED CUSTOMER
58602824.1798462461,47,1,77.0,332,STANDARD CONVERTED CUSTOMER
39848806.8098859726,63,1,63.0,453,STANDARD CONVERTED CUSTOMER
20492746.1993325002,5,1,55.0,123,HIBERNATING / LOST
69394153.6174338025,53,1,48.0,323,STANDARD CONVERTED CUSTOMER
32591508.2385963314,26,1,48.0,223,STANDARD CONVERTED CUSTOMER
25665114.3281659974,46,1,48.0,243,AT RISK - NEED RETENTION
44550490.2728862693,7,1,48.0,143,AT RISK - NEED RETENTION
49338484.8834497287,69,1,48.0,413,STANDARD CONVERTED CUSTOMER
61878973.9611156034,44,1,47.0,253,AT RISK - NEED RETENTION
77375656.7088433360,57,1,44.0,423,STANDARD CONVERTED CUSTOMER
57149023.8916404973,49,1,43.0,333,STANDARD CONVERTED CUSTOMER
81842590.3577131570,70,1,36.0,544,CHAMPIONS / ELITE
13492985.1319836896,64,1,30.0,424,STANDARD CONVERTED CUSTOMER
33022040.1288126111,48,1,30.0,354,STANDARD CONVERTED CUSTOMER
35449521.7467347527,75,1,26.0,514,STANDARD CONVERTED CUSTOMER
18498851.9195881231,62,1,24.0,424,STANDARD CONVERTED CUSTOMER
73553329.4007239021,53,1,23.0,324,STANDARD CONVERTED CUSTOMER
2184518.9171442290,51,1,23.0,334,STANDARD CONVERTED CUSTOMER
68478330.4276176256,43,1,22.0,244,AT RISK - NEED RETENTION
5976309.6254162175,50,1,18.0,345,STANDARD CONVERTED CUSTOMER
3625042.1265230738,60,1,18.0,455,CHAMPIONS / ELITE
42437353.0009009717,44,1,18.0,235,AT RISK - NEED RETENTION
57630054.8770333743,79,1,15.0,555,CHAMPIONS / ELITE
1597302.4432852477,18,1,14.0,135,AT RISK - NEED RETENTION
55546439.3506549560,64,1,13.0,435,STANDARD CONVERTED CUSTOMER
6374509.0554738373,66,1,12.0,455,CHAMPIONS / ELITE
89722190.8281663787,50,1,10.0,335,STANDARD CONVERTED CUSTOMER
2298178.8963133176,20,1,10.0,115,HIBERNATING / LOST
8016178.0613025896,74,1,5.0,515,STANDARD CONVERTED CUSTOMER
86953811.9568548667,24,1,0.0,225,STANDARD CONVERTED CUSTOMER
9496678.6298237945,5,1,0.0,135,AT RISK - NEED RETENTION
1532927.6404323781,46,1,683.0,251,AT RISK - NEED RETENTION
97950097.5837353470,44,5,491.0,211,STANDARD CONVERTED CUSTOMER
2448440.0955846512,62,1,198.0,441,STANDARD CONVERTED CUSTOMER
31434781.7401740396,44,1,192.0,241,AT RISK - NEED RETENTION
30015563.8542768971,48,1,181.0,311,STANDARD CONVERTED CUSTOMER
33063796.1679893984,53,1,176.0,331,STANDARD CONVERTED CUSTOMER
6176511.0161757198,52,1,175.0,341,STANDARD CONVERTED CUSTOMER
66209749.3358798510,66,1,152.0,451,STANDARD CONVERTED CUSTOMER
52083507.8774663935,71,1,152.0,551,STANDARD CONVERTED CUSTOMER
18637647.0398129287,31,1,152.0,251,AT RISK - NEED RETENTION
5054587697.5012997199,85,1,139.0,551,STANDARD CONVERTED CUSTOMER
59148831.3216183453,60,1,138.0,431,STANDARD CONVERTED CUSTOMER
5785039890.6302489421,49,1,129.0,321,STANDARD CONVERTED CUSTOMER
1832855.2035957845,62,2,117.0,411,STANDARD CONVERTED CUSTOMER
4571300.1430687449,17,3,116.0,111,HIBERNATING / LOST
37295810.5629224960,72,1,116.0,551,STANDARD CONVERTED CUSTOMER
33022310.8291424414,9,1,104.0,152,AT RISK - NEED RETENTION
3006717593.4039698577,52,1,101.0,322,STANDARD CONVERTED CUSTOMER
37409739.2479799624,45,1,100.0,242,AT RISK - NEED RETENTION
65224534.5204315996,55,1,96.0,322,STANDARD CONVERTED CUSTOMER
76881246.6635124338,53,1,96.0,342,STANDARD CONVERTED CUSTOMER
50524891.0248544815,68,1,86.0,432,STANDARD CONVERTED CUSTOMER
21509530.5446744309,11,1,83.0,142,AT RISK - NEED RETENTION
65404110.4294747844,59,1,77.0,432,STANDARD CONVERTED CUSTOMER
9038562615.4849510514,50,1,62.0,343,STANDARD CONVERTED CUSTOMER
4449681.9212786049,72,1,58.0,533,STANDARD CONVERTED CUSTOMER
76741959.6484496859,82,1,54.0,513,STANDARD CONVERTED CUSTOMER
31506927.2250214660,61,1,53.0,453,STANDARD CONVERTED CUSTOMER
17687643.0735161866,66,1,48.0,423,STANDARD CONVERTED CUSTOMER
14490611.1661326108,43,1,48.0,253,AT RISK - NEED RETENTION
46010751.7411577969,50,1,46.0,333,STANDARD CONVERTED CUSTOMER
5689198.4051733166,47,1,41.0,243,AT RISK - NEED RETENTION
8407414.5461879117,52,1,41.0,323,STANDARD CONVERTED CUSTOMER
1647483481.5867462181,61,1,38.0,424,STANDARD CONVERTED CUSTOMER
120213587.8623308554,53,1,38.0,334,STANDARD CONVERTED CUSTOMER
2801511.1336263011,46,1,37.0,214,STANDARD CONVERTED CUSTOMER
80093970.4310926841,11,1,36.0,134,AT RISK - NEED RETENTION
71796570.8728856988,20,1,34.0,154,AT RISK - NEED RETENTION
42345555.1307000410,35,1,33.0,214,STANDARD CONVERTED CUSTOMER
8755294.0883074326,54,1,29.0,334,STANDARD CONVERTED CUSTOMER
85703325.9682407551,56,1,20.0,345,STANDARD CONVERTED CUSTOMER
88676986.2845052562,6,1,19.0,155,AT RISK - NEED RETENTION
8280779440.9996140364,8,1,18.0,135,AT RISK - NEED RETENTION
4808186.2033160499,80,1,16.0,525,STANDARD CONVERTED CUSTOMER
25084453.1631449315,79,1,14.0,545,CHAMPIONS / ELITE
75172123.3799021217,12,1,12.0,115,HIBERNATING / LOST
46273316.9937478779,19,1,11.0,135,AT RISK - NEED RETENTION
7260075.8826197757,11,1,0.0,145,AT RISK - NEED RETENTION
35032140.6046092795,57,1,0.0,455,CHAMPIONS / ELITE
5458906.5297090085,1,1,0.0,155,AT RISK - NEED RETENTION
32190182.0699794389,54,1,263.0,331,STANDARD CONVERTED CUSTOMER
4976040.5511752417,53,1,228.0,311,STANDARD CONVERTED CUSTOMER
9162399.0802989525,62,1,189.0,431,STANDARD CONVERTED CUSTOMER
45465207.4943375965,20,2,174.0,111,HIBERNATING / LOST
3953783.0019328064,25,1,153.0,241,AT RISK - NEED RETENTION
70707207.7999405769,46,1,137.0,251,AT RISK - NEED RETENTION
1158637.0383647084,22,2,136.0,211,STANDARD CONVERTED CUSTOMER
88461236.7556243582,11,1,122.0,111,HIBERNATING / LOST
45237746.5667441680,5,2,118.0,111,HIBERNATING / LOST
58977276.9949987633,34,1,117.0,241,AT RISK - NEED RETENTION
29035347.8015724334,78,1,101.0,522,STANDARD CONVERTED CUSTOMER
14010753.6803494599,87,1,89.0,552,STANDARD CONVERTED CUSTOMER
58083221.3332935704,62,1,87.0,452,STANDARD CONVERTED CUSTOMER
98737231.6995342156,47,1,79.0,252,AT RISK - NEED RETENTION
49625864.9176816663,64,1,76.0,412,STANDARD CONVERTED CUSTOMER
2663381.1128244448,63,2,75.0,412,STANDARD CONVERTED CUSTOMER
1803200.7777857363,35,1,67.0,242,AT RISK - NEED RETENTION
5323353.2186165169,48,1,63.0,323,STANDARD CONVERTED CUSTOMER
90534189.7793559750,59,1,62.0,443,STANDARD CONVERTED CUSTOMER
20664857.0927270637,63,1,58.0,413,STANDARD CONVERTED CUSTOMER
75857592.4215980562,81,1,57.0,553,STANDARD CONVERTED CUSTOMER
9029010.8049284962,40,1,56.0,223,STANDARD CONVERTED CUSTOMER
2996087395.1661557719,17,1,55.0,113,HIBERNATING / LOST
51457099.0051403619,79,1,54.0,533,STANDARD CONVERTED CUSTOMER
77739287.4913869284,45,1,54.0,223,STANDARD CONVERTED CUSTOMER
37070311.8314414799,89,1,52.0,543,STANDARD CONVERTED CUSTOMER
3667408.0384265629,50,1,48.0,343,STANDARD CONVERTED CUSTOMER
1686049.6825406467,78,1,48.0,533,STANDARD CONVERTED CUSTOMER
1813744.3260699232,46,1,46.0,233,AT RISK - NEED RETENTION
1328818.5745830395,60,1,44.0,453,STANDARD CONVERTED CUSTOMER
2798155.8136359339,88,1,40.0,524,STANDARD CONVERTED CUSTOMER
54702927.8397025036,63,1,40.0,454,CHAMPIONS / ELITE
85312914.8686882545,53,1,36.0,324,STANDARD CONVERTED CUSTOMER
6483982.5492987889,65,1,30.0,454,CHAMPIONS / ELITE
43134343.6477848844,9,1,28.0,154,AT RISK - NEED RETENTION
62524109.3161787418,28,1,28.0,234,AT RISK - NEED RETENTION
7638626.6903353029,68,1,18.0,425,STANDARD CONVERTED CUSTOMER
4766068.4048598783,53,1,16.0,335,STANDARD CONVERTED CUSTOMER
65083326.2702378833,62,1,12.0,455,CHAMPIONS / ELITE
3654745.3297366605,19,1,12.0,145,AT RISK - NEED RETENTION
1278360068.4465103378,23,1,5.0,255,AT RISK - NEED RETENTION
4468568788.4278721883,4,1,0.0,125,HIBERNATING / LOST
66894374.1631079804,61,1,0.0,455,CHAMPIONS / ELITE
41474740.1017155695,71,1,904.0,551,STANDARD CONVERTED CUSTOMER
31825674.2113685011,62,3,336.0,411,STANDARD CONVERTED CUSTOMER
79260143.2564567739,63,1,233.0,451,STANDARD CONVERTED CUSTOMER
5516326.8444687928,11,1,230.0,121,HIBERNATING / LOST
87326376.7596593080,90,1,212.0,521,STANDARD CONVERTED CUSTOMER
3529297.9210463119,84,1,206.0,521,STANDARD CONVERTED CUSTOMER
6072463.1803217592,67,1,176.0,451,STANDARD CONVERTED CUSTOMER
83387184.5649814185,9,1,135.0,141,AT RISK - NEED RETENTION
2013582.5721733859,51,1,128.0,351,STANDARD CONVERTED CUSTOMER
25657754.5389902004,76,1,122.0,541,STANDARD CONVERTED CUSTOMER
1405049.6223660087,69,1,110.0,432,STANDARD CONVERTED CUSTOMER
3195540.9332420628,81,1,110.0,542,STANDARD CONVERTED CUSTOMER
3517925.3227970426,24,1,110.0,242,AT RISK - NEED RETENTION
58847820.9882992470,21,1,92.0,122,HIBERNATING / LOST
49272657.0374753028,9,1,85.0,132,AT RISK - NEED RETENTION
8942620.3768210351,54,1,84.0,342,STANDARD CONVERTED CUSTOMER
4690383.2184789524,20,1,79.0,142,AT RISK - NEED RETENTION
1181671929.7227404022,31,1,79.0,252,AT RISK - NEED RETENTION
52873910.3837820346,17,1,71.0,142,AT RISK - NEED RETENTION
57032373.6609455190,57,1,69.0,432,STANDARD CONVERTED CUSTOMER
6946816.3841849120,53,1,58.0,343,STANDARD CONVERTED CUSTOMER
75429761.7297824940,62,1,50.0,443,STANDARD CONVERTED CUSTOMER
73999112.5658314974,51,1,50.0,323,STANDARD CONVERTED CUSTOMER
5797412.4268230639,54,1,49.0,333,STANDARD CONVERTED CUSTOMER
3868899112.4128253975,71,1,48.0,523,STANDARD CONVERTED CUSTOMER
7859149.7466935504,52,1,42.0,353,STANDARD CONVERTED CUSTOMER
49434402.8306205049,44,1,40.0,254,AT RISK - NEED RETENTION
85684311.8708196319,67,2,38.0,414,STANDARD CONVERTED CUSTOMER
1720255.4510701421,31,1,36.0,244,AT RISK - NEED RETENTION
4057844.0148876553,61,1,36.0,444,CHAMPIONS / ELITE
3111676283.5909814874,47,2,30.0,214,STANDARD CONVERTED CUSTOMER
5565016.9227598069,83,1,29.0,554,CHAMPIONS / ELITE
50361845.1840834873,32,1,27.0,224,STANDARD CONVERTED CUSTOMER
91973717.6924755137,16,1,26.0,124,HIBERNATING / LOST
77637054.0215352743,16,1,24.0,134,AT RISK - NEED RETENTION
61963024.8202742305,35,1,22.0,234,AT RISK - NEED RETENTION
1424156.5448723626,62,1,22.0,424,STANDARD CONVERTED CUSTOMER
24897762.0454201456,54,1,17.0,335,STANDARD CONVERTED CUSTOMER
20968096.2144566926,33,1,14.0,235,AT RISK - NEED RETENTION
6280831.3394929997,43,1,0.0,225,STANDARD CONVERTED CUSTOMER
5240053.0256089240,40,1,0.0,245,AT RISK - NEED RETENTION
76213920.5448983035,9,1,0.0,145,AT RISK - NEED RETENTION
81895141.9085714245,3,1,0.0,115,HIBERNATING / LOST
50054690.0206427992,52,1,518.0,351,STANDARD CONVERTED CUSTOMER
5637710.4936907752,73,2,452.0,511,STANDARD CONVERTED CUSTOMER
9431683.5830577678,68,1,396.0,431,STANDARD CONVERTED CUSTOMER
8156015.0433362204,45,2,196.0,211,STANDARD CONVERTED CUSTOMER
80123648.0068941500,67,1,188.0,441,STANDARD CONVERTED CUSTOMER
85089615.0421191291,45,1,176.0,251,AT RISK - NEED RETENTION
30956870.6460404440,57,2,176.0,411,STANDARD CONVERTED CUSTOMER
1773468.6321288380,34,1,166.0,231,AT RISK - NEED RETENTION
51622008.5857082333,89,1,141.0,541,STANDARD CONVERTED CUSTOMER
80399793.1335226221,17,1,132.0,121,HIBERNATING / LOST
1052482.1904194731,71,1,128.0,521,STANDARD CONVERTED CUSTOMER
91266894.2688451102,39,4,96.0,212,STANDARD CONVERTED CUSTOMER
80312544.1441597452,71,1,94.0,532,STANDARD CONVERTED CUSTOMER
5833707.4640795740,79,2,92.0,512,STANDARD CONVERTED CUSTOMER
7087497059.2441082427,43,1,86.0,252,AT RISK - NEED RETENTION
51986505.2747565154,68,1,73.0,442,STANDARD CONVERTED CUSTOMER
53132817.7758017210,50,1,71.0,352,STANDARD CONVERTED CUSTOMER
31016788.6587014996,23,1,60.0,213,STANDARD CONVERTED CUSTOMER
90269155.5005493831,43,1,41.0,243,AT RISK - NEED RETENTION
8874942.8045385315,7,1,41.0,144,AT RISK - NEED RETENTION
56420768.6036947271,21,1,37.0,144,AT RISK - NEED RETENTION
35052066.2813337110,89,1,36.0,544,CHAMPIONS / ELITE
42807268.6210242414,80,1,32.0,544,CHAMPIONS / ELITE
38358825.7762836486,65,1,30.0,424,STANDARD CONVERTED CUSTOMER
7375268.6519816106,48,1,28.0,354,STANDARD CONVERTED CUSTOMER
4551273.9026395419,6,1,27.0,154,AT RISK - NEED RETENTION
40418512.3278126220,90,0,24.0,554,CHAMPIONS / ELITE
30108151.5867560201,56,1,24.0,324,STANDARD CONVERTED CUSTOMER
2004878.6108556142,58,1,23.0,434,STANDARD CONVERTED CUSTOMER
44254060.0976017121,81,1,22.0,534,STANDARD CONVERTED CUSTOMER
7404712.3481898129,68,1,18.0,435,STANDARD CONVERTED CUSTOMER
2110079.7055072364,50,1,14.0,335,STANDARD CONVERTED CUSTOMER
6311586.5449558547,84,1,10.0,545,CHAMPIONS / ELITE
8957437.5212346812,49,1,6.0,355,STANDARD CONVERTED CUSTOMER
3700821.9534517042,3,1,0.0,155,AT RISK - NEED RETENTION
63177378.7681474242,62,4,744.0,411,STANDARD CONVERTED CUSTOMER
5945718.9383173023,78,1,354.0,531,STANDARD CONVERTED CUSTOMER
7221347.4127394632,48,3,298.0,311,STANDARD CONVERTED CUSTOMER
38139183.3747160528,13,1,276.0,141,AT RISK - NEED RETENTION
48482961.7353796273,25,1,240.0,211,STANDARD CONVERTED CUSTOMER
38120148.2885726823,55,1,223.0,341,STANDARD CONVERTED CUSTOMER
7125962.1798454198,55,1,208.0,331,STANDARD CONVERTED CUSTOMER
1306542.3194160764,22,1,153.0,221,STANDARD CONVERTED CUSTOMER
72449605.4329856695,70,1,142.0,521,STANDARD CONVERTED CUSTOMER
